Frame,Tracker,Rmse
12,MOSSE,17.68093279822602
13,Fuse,13.564659966250536
13,CSRT,13.357715801310171
13,KCF,17.241975359155177
13,MIL,14.340253036221402
13,BOOSTING,19.183326093250876
13,MEDIANFLOW,12.088955998880017
13,MOSSE,17.146428199482248
14,Fuse,13.366625103842281
14,CSRT,13.16054710108968
14,KCF,18.020358856952136
14,MIL,14.257161942920712
14,BOOSTING,18.7278758361255
14,MEDIANFLOW,11.832159566199232
14,MOSSE,16.824585185574907
15,Fuse,13.202745926510893
15,CSRT,13.093414375173499
15,KCF,18.5
15,MIL,14.184057952504283
15,BOOSTING,18.27908641043091
15,MEDIANFLOW,11.718930554164631
15,MOSSE,16.537835408541227
16,Fuse,13.036148835855942
16,CSRT,12.886381320192717
16,KCF,19.098814253307793
16,MIL,14.125488018638714
16,BOOSTING,17.759835717311194
16,MEDIANFLOW,11.597413504743201
16,MOSSE,16.177326180581918
17,Fuse,13.169830843425608
17,CSRT,12.701705922171767
17,KCF,20.125992039041343
17,MIL,14.691267247359342
17,BOOSTING,17.26589444862649
17,MEDIANFLOW,11.85135205175112
17,MOSSE,16.08484448859305
18,Fuse,13.272448709143392
18,CSRT,12.500526304709608
18,KCF,21.02629932151387
18,MIL,15.16054435906435
18,BOOSTING,16.83667675672745
18,MEDIANFLOW,11.796892246124258
18,MOSSE,16.192915929992026
19,Fuse,13.30413469565007
19,CSRT,12.290240030202828
19,KCF,21.66333307688362
19,MIL,15.496773857806662
19,BOOSTING,16.417977951014553
19,MEDIANFLOW,11.40175425099138
19,MOSSE,16.504544828622205
20,Fuse,14.329456840136451
20,CSRT,12.989006340528352
20,KCF,23.211245222131122
20,MIL,16.40702520844276
20,BOOSTING,17.281975195754296
20,MEDIANFLOW,11.486016342865415
20,MOSSE,17.873896902359892
21,Fuse,15.446388221552283
21,CSRT,13.784048752090222
21,KCF,24.594899693007306
21,MIL,17.475957510508284
21,BOOSTING,18.9844433921327
21,MEDIANFLOW,11.627553482998906
21,MOSSE,19.004784086692965
22,Fuse,16.915390470888003
22,CSRT,14.838258423530648
22,KCF,25.903667693977237
22,MIL,18.482659323056676
22,BOOSTING,19.61698465505139
22,MEDIANFLOW,11.627553482998906
22,MOSSE,20.96581067813273
23,Fuse,18.648056198971517
23,CSRT,16.11934655416693
23,KCF,27.588493978468634
23,MIL,19.767397400770797
23,BOOSTING,21.04360552123455
23,MEDIANFLOW,14.895469109766232
23,MOSSE,22.962832287561277
24,Fuse,20.447004670611292
24,CSRT,17.956614380222124
24,KCF,29.19452003373236
24,MIL,21.09312684264711
24,BOOSTING,22.286318673123205
24,MEDIANFLOW,17.40858476526486
24,MOSSE,25.057533797243494
25,Fuse,21.91416823041133
25,CSRT,19.277328254075684
25,KCF,30.57462497411362
25,MIL,22.488458578363463
25,BOOSTING,23.63341832106523
25,MEDIANFLOW,19.04672616954887
25,MOSSE,26.73732625721232
26,Fuse,21.766436956419344
26,CSRT,19.214192285526476
26,KCF,30.1852306293682
26,MIL,22.3490823409258
26,BOOSTING,23.385655622387176
26,MEDIANFLOW,18.93340128478046
26,MOSSE,26.541372316525845
27,Fuse,21.86647793182197
27,CSRT,19.28452377277845
27,KCF,30.110510741979404
27,MIL,22.40455948494158
27,BOOSTING,23.41092541040248
27,MEDIANFLOW,19.390719429665317
27,MOSSE,26.41766184095135
28,Fuse,21.780250465612824
28,CSRT,19.210270241686363
28,KCF,29.932107083911728
28,MIL,22.279571592488658
28,BOOSTING,23.297180530906633
