Frame,Tracker,IoU
48,CSRT,0.5345424338917347
48,KCF,0.6269832479579123
48,MIL,0.6269832479579123
48,BOOSTING,0.6269832479579123
48,MEDIANFLOW,0.6500899903087359
48,MOSSE,0.6379620656237021
48,Fused,0.6150768378789977
49,CSRT,0.483046875
49,KCF,0.5896744791666667
49,MIL,0.5896744791666667
49,BOOSTING,0.5896744791666667
49,MEDIANFLOW,0.61140625
49,MOSSE,0.6
49,Fused,0.5729166666666666
50,CSRT,0.5602234974327998
50,KCF,0.6838870431893688
50,MIL,0.6838870431893688
50,BOOSTING,0.6838870431893688
50,MEDIANFLOW,0.7090909090909091
50,MOSSE,0.6958622772576261
50,Fused,0.6644518272425249
51,CSRT,0.6289502834430182
51,KCF,0.7377174692122239
51,MIL,0.7377174692122239
51,BOOSTING,0.7377174692122239
51,MEDIANFLOW,0.7477031341630286
51,MOSSE,0.7506353033166091
51,Fused,0.720824916921874
52,CSRT,0.5869008068343616
52,KCF,0.716453092865053
52,MIL,0.716453092865053
52,BOOSTING,0.716453092865053
52,MEDIANFLOW,0.7192849232716342
52,MOSSE,0.7151062427419101
52,Fused,0.6933080208827717
53,CSRT,0.5353246753246753
53,KCF,0.6534920634920635
53,MIL,0.6534920634920635
53,BOOSTING,0.6534920634920635
53,MEDIANFLOW,0.6298412698412699
53,MOSSE,0.6649350649350649
53,Fused,0.6262626262626263
54,CSRT,0.5616313924970479
54,KCF,0.6856057165349563
54,MIL,0.6791741445096294
54,BOOSTING,0.6856057165349563
54,MEDIANFLOW,0.7014866624277106
54,MOSSE,0.6716956379140702
54,Fused,0.6661216580373633
55,CSRT,0.588791460160122
55,KCF,0.6906138009912314
55,MIL,0.6906138009912314
55,BOOSTING,0.6906138009912314
55,MEDIANFLOW,0.7132901258101411
55,MOSSE,0.7027068242470453
55,Fused,0.6774990468928708
56,CSRT,0.5671609845589359
56,KCF,0.6923559088824339
56,MIL,0.6858352496839925
56,BOOSTING,0.6923559088824339
56,MEDIANFLOW,0.7017275645925699
56,MOSSE,0.6717648822911981
56,Fused,0.6699892982724354
57,CSRT,0.5618355293048615
57,KCF,0.6858549144328335
57,MIL,0.6858549144328335
57,BOOSTING,0.6858549144328335
57,MEDIANFLOW,0.7111313039527487
57,MOSSE,0.6783436629839217
57,Fused,0.6663637740421021
58,CSRT,0.532787591555364
58,KCF,0.650394944707741
58,MIL,0.644419959074453
58,BOOSTING,0.650394944707741
58,MEDIANFLOW,0.650394944707741
58,MOSSE,0.637699210235797
58,Fused,0.6293838862559241
59,CSRT,0.5833018867924529
59,KCF,0.6852442270785613
59,MIL,0.6721490217758531
59,BOOSTING,0.6918690470641247
59,MEDIANFLOW,0.7188679245283018
59,MOSSE,0.651409298964105
59,Fused,0.6759337264813254
60,CSRT,0.5513176144244105
60,KCF,0.6847666523946419
60,MIL,0.6527954876164473
60,BOOSTING,0.6847666523946419
60,MEDIANFLOW,0.7236245954692556
60,MOSSE,0.626696766249377
60,Fused,0.6689540828075347
61,CSRT,0.5769230769230769
61,KCF,0.7249469057144269
61,MIL,0.7030769980982103
61,BOOSTING,0.7198785292186474
61,MEDIANFLOW,0.7633642195295794
