Frame,Tracker,IoU
93,Fused,0.29703526583303935
94,Fused,0.30416823384020203
95,Fused,0.29460707780379913
96,Fused,0.3076733131674795
97,Fused,0.3001666173980812
98,Fused,0.3423076923076923
99,Fused,0.34150320389644
100,Fused,0.3401883528733423
101,Fused,0.3593700995361582
102,Fused,0.3569110966904607
103,Fused,0.36764061170281354
104,Fused,0.3919287402290493
105,Fused,0.3894786081825051
106,Fused,0.40004145200450053
107,Fused,0.4337692403954449
108,Fused,0.41726391563792503
109,Fused,0.4334785789256067
110,Fused,0.4133614750974702
111,Fused,0.38970595335811886
112,Fused,0.40253411306042886
113,Fused,0.3855220611244393
114,Fused,0.3868131868131868
115,Fused,0.3828647925033467
116,Fused,0.3811105837683911
117,Fused,0.40690743338008417
118,Fused,0.3742743660250535
119,Fused,0.4252752427293316
120,Fused,0.4176179270134523
121,Fused,0.3740963855421687
122,Fused,0.3976006855184233
123,Fused,0.40288036305540764
124,Fused,0.41588752196836554
125,Fused,0.4205209263968112
126,Fused,0.42140026420079263
127,Fused,0.4454807550145385
128,Fused,0.4611903285802852
129,Fused,0.4808813559322034
130,Fused,0.4974852176390967
131,Fused,0.4891182409692618
132,Fused,0.47981565359779205
133,Fused,0.5087476979742173
134,Fused,0.5379590651763682
135,Fused,0.6113379396984925
136,Fused,0.6182466692310382
137,Fused,0.6563647490820074
138,Fused,0.6769445738239404
139,Fused,0.6836111057216585
140,Fused,0.6981370445384724
141,Fused,0.7626500240038406
142,Fused,0.7307581435572211
143,Fused,0.6815221117586562
144,Fused,0.6021971977325163
145,Fused,0.5742845485807542
146,Fused,0.636596550204801
147,Fused,0.6573980451634648
148,Fused,0.6845060536936305
149,Fused,0.5684714668398408
150,Fused,0.5160264813843733
151,Fused,0.4596415182755389
152,Fused,0.4374258600237248
153,Fused,0.38309276011683635
154,Fused,0.38430954810058215
155,Fused,0.3735654926790661
156,Fused,0.390960247961241
157,Fused,0.38489738186646655
158,Fused,0.41000349162011174
159,Fused,0.4095606215981699
160,Fused,0.4315979453005692
161,Fused,0.7130600571973308
162,Fused,0.6779049478011415
163,Fused,0.6936196719366416
164,Fused,0.668575624082232
165,Fused,0.80371707215493
166,Fused,0.8464301751234845
167,Fused,0.853323946877735
168,Fused,0.8348229917254851
169,Fused,0.8173491379310345
170,Fused,0.9002326081432397
171,Fused,0.9291974124117193
172,Fused,0.9086761582631951
173,Fused,0.8528123559243891
174,Fused,0.8664000463687475
175,Fused,0.8528123559243891
176,Fused,0.8636240677049117
177,Fused,0.8005824590225142
178,Fused,0.8190111499042685
179,Fused,0.811226393968799
180,Fused,0.7538472640675459
181,Fused,0.5736782902137233
182,Fused,0.5615238421857361
183,Fused,0.6350795637403898
184,Fused,0.6063116601774057
185,Fused,0.5945376635743245
186,Fused,0.5842041800643086
187,Fused,0.5768380202314201
188,Fused,0.5039154267815192
189,Fused,0.4993116791308554
190,Fused,0.5648648648648649
191,Fused,0.6009104098175188
192,Fused,0.5785643125968564
193,Fused,0.5404115717268118
194,Fused,0.5273374745635643
195,Fused,0.5049666027379142
196,Fused,0.551440329218107
197,Fused,0.5772779217883324
198,Fused,0.5383903415045802
199,Fused,0.5388301927894565
200,Fused,0.5314229892543145
201,Fused,0.5721827525202887
202,Fused,0.6019253359310088
203,Fused,0.569028015848484
204,Fused,0.556818340868056
205,Fused,0.5559116114470422
206,Fused,0.6202483895304973
207,Fused,0.6092440617234006
208,Fused,0.4931933895836593
209,Fused,0.4878566545533048
210,Fused,0.48698639977013697
211,Fused,0.48128342245989303
212,Fused,0.4786476868327402
213,Fused,0.4804270462633452
214,Fused,0.5127272727272727
215,Fused,0.5197115675937708
216,Fused,0.5280685714285714
217,Fused,0.4538356881214024
218,Fused,0.42283783783783785
219,Fused,0.41306930693069305
220,Fused,0.37544588744588747
221,Fused,0.3299848828420257
222,Fused,0.3034909437025839
223,Fused,0.3024551384339744
224,Fused,0.3034909437025839
225,Fused,0.2799248523886205
226,Fused,0.277100426858881
227,Fused,0.277100426858881
228,Fused,0.29926846100759147
229,Fused,0.31205860036187477
230,Fused,0.3163226467574294
231,Fused,0.30190281285378384
232,Fused,0.3074448327800769
233,Fused,0.3005145797598628
234,Fused,0.283033033033033
235,Fused,0.29494949494949496
236,Fused,0.3467360812757462
237,Fused,0.3267513395514983
238,Fused,0.5371900826446281
239,Fused,0.6419608987452582
240,Fused,0.561822125813449
241,Fused,0.5766337429654301
242,Fused,0.5904246075421421
243,Fused,0.6827785183426767
244,Fused,0.4586829894362721
245,Fused,0.5240306392936144
246,Fused,0.6140018921475875
247,Fused,0.6118518518518519
248,Fused,0.5860649054142205
249,Fused,0.5709502648079382
250,Fused,0.5340612390220746
251,Fused,0.43326039387308535
252,Fused,0.4102388141641504
253,Fused,0.3586561943106066
254,Fused,0.4946297343131713
255,Fused,0.5068605365553963
256,Fused,0.584136093461775
257,Fused,0.5873554048663742
258,Fused,0.5495943267682398
259,Fused,0.5029365357643759
260,Fused,0.46890323635174896
261,Fused,0.451913988657845
262,Fused,0.41855121097169534
263,Fused,0.4313367791628661
264,Fused,0.4341745211310429
265,Fused,0.4294111685416033
266,Fused,0.4313367791628661
267,Fused,0.48188405797101447
268,Fused,0.5364593180815529
269,Fused,0.5177615571776155
270,Fused,0.5177615571776155
271,Fused,0.5177615571776155
272,Fused,0.49099099099099097
273,Fused,0.45116772823779194
274,Fused,0.44410419728891065
275,Fused,0.44410419728891065
276,Fused,0.4493277900761298
277,Fused,0.4613207033589199
278,Fused,0.4523129962980756
279,Fused,0.5438322938322938
280,Fused,0.5785152240848443
281,Fused,0.5926900913337293
282,Fused,0.5711717394732692
283,Fused,0.6000479846449136
284,Fused,0.6267835402970539
285,Fused,0.5865374549478816
286,Fused,0.5728819505349939
287,Fused,0.5658804598367666
288,Fused,0.5575448333482529
289,Fused,0.5435936649853683
290,Fused,0.5422738804649242
291,Fused,0.5448894622647041
292,Fused,0.5488970051132214
293,Fused,0.6164640416137422
294,Fused,0.6452995391705069
295,Fused,0.6244388497937394
296,Fused,0.6193060699977323
297,Fused,0.6235315600462596
298,Fused,0.6169118434950327
299,Fused,0.6183908400240403
300,Fused,0.6265458817709622
301,Fused,0.6318434194609014
302,Fused,0.6425426956820381
303,Fused,0.6502820686078854
304,Fused,0.6524247966197894
305,Fused,0.6533831987177473
306,Fused,0.6493031468751971
307,Fused,0.6429179542158038
308,Fused,0.6398120703790124
309,Fused,0.6461814971306048
310,Fused,0.6461814971306048
311,Fused,0.6493031468751971
312,Fused,0.6239890079005714
313,Fused,0.6136088615842874
314,Fused,0.6084683904490907
315,Fused,0.6080325835642867
316,Fused,0.6080325835642867
317,Fused,0.6080325835642867
318,Fused,0.6080325835642867
319,Fused,0.595045346643131
320,Fused,0.5978060766503872
321,Fused,0.5978060766503872
322,Fused,0.5724866440019427
323,Fused,0.5679066120742224
324,Fused,0.561864406779661
325,Fused,0.5627620742707171
326,Fused,0.568494390155628
327,Fused,0.5746741381410647
328,Fused,0.5519912843481418
329,Fused,0.5767252023597201
330,Fused,0.5688779436663075
331,Fused,0.5781617138908086
332,Fused,0.5683218494541542
333,Fused,0.5673076923076923
334,Fused,0.5523809523809524
335,Fused,0.5784582598214754
336,Fused,0.5825242718446602
337,Fused,0.5876623376623377
338,Fused,0.5928338762214984
339,Fused,0.6010972621710877
340,Fused,0.6032786885245902
341,Fused,0.6052631578947368
342,Fused,0.5954692556634305
343,Fused,0.5943656005083668
344,Fused,0.5924518342570599
345,Fused,0.5954692556634305
346,Fused,0.5924518342570599
347,Fused,0.5924518342570599
348,Fused,0.5790633030891068
349,Fused,0.5747679132372813
350,Fused,0.6917326297273527
351,Fused,0.6964612061804286
352,Fused,0.6962731533139924
353,Fused,0.6752376040668975
354,Fused,0.5797752808988764
355,Fused,0.5449340826724093
356,Fused,0.4540094339622642
357,Fused,0.7036554722033712
358,Fused,0.7062049485519342
359,Fused,0.700611442713641
360,Fused,0.7522654085224294
361,Fused,0.7175119370241322
362,Fused,0.696969696969697
363,Fused,0.6527093596059114
364,Fused,0.6175902950096499
365,Fused,0.5883222845486996
366,Fused,0.539774599617742
367,Fused,0.4386832904545155
368,Fused,0.6390398550724637
369,Fused,0.6063623789764868
370,Fused,0.6145205834924283
371,Fused,0.6320321255136346
372,Fused,0.6545454545454545
373,Fused,0.6588541666666666
374,Fused,0.6489092693236715
375,Fused,0.6489092693236715
376,Fused,0.6840440987949747
377,Fused,0.65625
378,Fused,0.6588541666666666
379,Fused,0.6463239734299517
380,Fused,0.6918927754168028
381,Fused,0.6918927754168028
382,Fused,0.667114201551009
383,Fused,0.7252709444348874
384,Fused,0.7168674698795181
385,Fused,0.7006868829648607
386,Fused,0.7138889506076832
387,Fused,0.6757050835654597
388,Fused,0.6419387167622662
389,Fused,0.6053710365598595
390,Fused,0.6362218450387632
391,Fused,0.6776102309601069
392,Fused,0.6734167542267647
393,Fused,0.6776102309601069
394,Fused,0.6748944002642943
395,Fused,0.6864828262544657
396,Fused,0.6864828262544657
397,Fused,0.6888472352389878
398,Fused,0.6848030018761726
399,Fused,0.6854171590640511
400,Fused,0.687774220324914
401,Fused,0.6171385141554246
402,Fused,0.6443199381761978
403,Fused,0.6468390029664445
404,Fused,0.6468390029664445
405,Fused,0.6493182254657193
406,Fused,0.6504574270204608
407,Fused,0.6709090909090909
408,Fused,0.6191510695187166
409,Fused,0.623278743315508
410,Fused,0.5114729020979021
411,Fused,0.5148601398601399
412,Fused,0.5245164991258742
413,Fused,0.41351131134969327
414,Fused,0.4105562876506024
415,Fused,0.3739532976519337
416,Fused,0.33640552995391704
417,Fused,0.33500384024577573
418,Fused,0.3327092933947773
419,Fused,0.31573432944606417
420,Fused,0.31441326530612246
421,Fused,0.31309220116618075
422,Fused,0.31309220116618075
423,Fused,0.310932944606414
424,Fused,0.31309220116618075
425,Fused,0.31309220116618075
426,Fused,0.31309220116618075
427,Fused,0.31441326530612246
428,Fused,0.29616829840044123
429,Fused,0.29616829840044123
430,Fused,0.29616829840044123
431,Fused,0.2941257584114727
432,Fused,0.2941257584114727
433,Fused,0.2901430842607313
434,Fused,0.2901430842607313
435,Fused,0.27415147705845383
436,Fused,0.2642374517374517
437,Fused,0.25288724848196215
438,Fused,0.24221690044474856
439,Fused,0.24221690044474856
440,Fused,0.24596590261147222
441,Fused,0.24870281674079142
442,Fused,0.24870281674079142
443,Fused,0.24870281674079142
444,Fused,0.2514539856312008
445,Fused,0.19951229951342583
