Frame,Tracker,Rmse
17,Fuse,13.144496102086903
17,CSRT,12.916397846665042
17,KCF,23.298783945376492
17,MIL,16.112452051475934
17,BOOSTING,15.356865999719258
17,MEDIANFLOW,14.544602247756881
17,MOSSE,14.920157878223378
18,Fuse,13.202870501284341
18,CSRT,12.798026163600797
18,KCF,24.19547587115366
18,MIL,16.54817528500221
18,BOOSTING,15.033296378372908
18,MEDIANFLOW,14.355602855099237
18,MOSSE,15.190024427408376
19,Fuse,13.238202294873727
19,CSRT,12.722028140198402
19,KCF,24.711333432253305
19,MIL,16.774981371077583
19,BOOSTING,14.674808346278326
19,MEDIANFLOW,13.906279710426343
19,MOSSE,15.506450270774417
20,Fuse,14.27118308573843
20,CSRT,13.488972568449421
20,KCF,26.06128308795398
20,MIL,17.63114128061887
20,BOOSTING,16.11269833451392
20,MEDIANFLOW,13.96935421352244
20,MOSSE,16.736046071137533
21,Fuse,15.394804318340652
21,CSRT,14.16942932064405
21,KCF,27.165318799059683
21,MIL,18.591298062167784
21,BOOSTING,17.468152839850113
21,MEDIANFLOW,14.08071967857704
21,MOSSE,17.764878527333337
22,Fuse,16.870349600769213
22,CSRT,15.026064311577139
22,KCF,28.183405539893275
22,MIL,19.60589973318812
22,BOOSTING,17.99275216399044
22,MEDIANFLOW,14.08071967857704
22,MOSSE,19.588150810475017
23,Fuse,18.60891363477908
23,CSRT,16.141303127897284
23,KCF,29.506355247641142
23,MIL,20.70225430559033
23,BOOSTING,19.17354948881401
23,MEDIANFLOW,16.909686573085853
23,MOSSE,21.468969855739857
24,Fuse,20.48511654836262
24,CSRT,17.835918815693237
24,KCF,30.734345608781066
24,MIL,21.87875682025832
24,BOOSTING,20.26622806542944
24,MEDIANFLOW,19.157244060668017
24,MOSSE,23.465719677862
25,Fuse,22.11508360999169
25,CSRT,18.860826313573043
25,KCF,31.81436540548697
25,MIL,23.05178117596589
25,BOOSTING,21.400934559032695
25,MEDIANFLOW,20.580465387244175
25,MOSSE,24.998461491121347
26,Fuse,21.952811344470803
26,CSRT,18.771530847812343
26,KCF,31.395918583530943
26,MIL,22.863524241479936
26,BOOSTING,21.262033629784195
26,MEDIANFLOW,20.419289126241704
26,MOSSE,24.72665378508397
27,Fuse,21.991881618971515
27,CSRT,18.607794065928395
27,KCF,30.97118476445946
27,MIL,22.61004833507186
27,BOOSTING,21.050958580142073
27,MEDIANFLOW,20.206434618705003
27,MOSSE,24.416768242922146
28,Fuse,21.901818535738393
28,CSRT,18.31901217032599
28,KCF,30.46875165782489
28,MIL,22.282666837237198
28,BOOSTING,20.741429472235613
28,MEDIANFLOW,19.81822153377807
28,MOSSE,24.06815036659372
29,Fuse,21.694085215406833
29,CSRT,18.01573386422731
29,KCF,29.97054109176765
29,MIL,21.923351325318247
29,BOOSTING,20.4132310034448
29,MEDIANFLOW,19.405950352685874
29,MOSSE,23.714271371194744
30,Fuse,21.559370389992914
30,CSRT,17.78455292046008
30,KCF,29.541114050672473
30,MIL,21.660131355155276
30,BOOSTING,20.147040125200814
30,MEDIANFLOW,19.15383943801846
30,MOSSE,23.430749027719962
31,Fuse,21.33512362279628
31,CSRT,17.551709318468102
31,KCF,29.123658767400773
31,MIL,21.395092895334667
31,BOOSTING,19.911523045714006
31,MEDIANFLOW,18.88892973851792
31,MOSSE,23.14964902541721
32,Fuse,21.166010488516726
32,CSRT,17.397317800933184
32,KCF,28.774462583507916
32,MIL,21.215346075209546
32,BOOSTING,19.74611584360557
32,MEDIANFLOW,18.7413980268282
32,MOSSE,22.92874337436033
33,Fuse,20.96776237044691
33,CSRT,17.18412399999077
33,KCF,28.37511337111324
33,MIL,21.002800933657003
33,BOOSTING,19.541810380340316
33,MEDIANFLOW,18.495321653783776
33,MOSSE,22.751211990986842
34,Fuse,20.93254472278582
34,CSRT,17.099707599839242
34,KCF,28.020910559284626
34,MIL,20.93186224736961
34,BOOSTING,19.500183149323057
34,MEDIANFLOW,18.385783557875282
34,MOSSE,22.72820777297296
35,Fuse,20.988091861815356
35,CSRT,17.126165815954124
35,KCF,27.731850921919285
35,MIL,20.864643139371765
35,BOOSTING,19.53984533090156
35,MEDIANFLOW,18.403221767630022
35,MOSSE,22.769375143917422
36,Fuse,20.8307205568823
36,CSRT,16.980115556860156
36,KCF,27.380205910030618
36,MIL,20.660054158637575
36,BOOSTING,19.346764517543942
36,MEDIANFLOW,18.179184762268346
36,MOSSE,22.594546101073007
37,Fuse,20.769410705473362
37,CSRT,16.979864236020386
37,KCF,27.124954523367165
37,MIL,20.564404607041393
37,BOOSTING,19.30775682683544
37,MEDIANFLOW,18.08221962776325
37,MOSSE,22.533016711156613
38,Fuse,20.567587146421456
38,CSRT,16.877385871222884
38,KCF,26.84428029609631
38,MIL,20.372178111965372
38,BOOSTING,19.119060163576595
38,MEDIANFLOW,17.869599342043493
38,MOSSE,22.327974864247352
39,Fuse,20.419965719853696
39,CSRT,16.838942959699104
39,KCF,26.591351977663717
39,MIL,20.24104740372889
39,BOOSTING,19.04337155022713
39,MEDIANFLOW,17.708578429676393
39,MOSSE,22.183890551479017
40,Fuse,20.27674385751851
40,CSRT,16.825503290410357
40,KCF,26.40630006128896
40,MIL,20.09004121692041
40,BOOSTING,18.92475472663819
40,MEDIANFLOW,17.5939039029277
40,MOSSE,22.006096716204052
41,Fuse,20.196062794043605
41,CSRT,16.869950743711083
41,KCF,26.290954446620717
41,MIL,19.99583289921511
41,BOOSTING,18.9114477801901
41,MEDIANFLOW,17.60681686165901
41,MOSSE,21.8136043177952
42,Fuse,20.016272449951757
42,CSRT,16.81983878472639
42,KCF,26.060751921187432
42,MIL,19.81894794570132
42,BOOSTING,18.743060731411916
42,MEDIANFLOW,17.406074473339146
42,MOSSE,21.65801854837742
43,Fuse,19.826520347527175
43,CSRT,16.76373249824535
43,KCF,25.83778065335545
43,MIL,19.630102116161012
43,BOOSTING,18.612068421029697
43,MEDIANFLOW,17.234493835844955
43,MOSSE,21.455556601750256
44,Fuse,19.68699514343867
44,CSRT,16.774981371077583
44,KCF,25.650644349714796
44,MIL,19.493588689617926
44,BOOSTING,18.491439460824388
44,MEDIANFLOW,17.103026443103964
44,MOSSE,21.32135080148535
45,Fuse,19.58593106421479
45,CSRT,16.8116160669523
45,KCF,25.543228490915755
45,MIL,19.403047721158785
45,BOOSTING,18.44380419120411
45,MEDIANFLOW,17.13798489659124
45,MOSSE,21.12540197713767
46,Fuse,19.562230217023565
46,CSRT,16.900837194421477
46,KCF,25.512199835089326
46,MIL,19.394010920242057
46,BOOSTING,18.391718765491607
46,MEDIANFLOW,17.266389464164334
46,MOSSE,20.95841881318665
47,Fuse,19.375672031355887
47,CSRT,16.73506797117956
47,KCF,25.265671704244607
47,MIL,19.195811175010725
47,BOOSTING,18.238009759839475
47,MEDIANFLOW,17.134030465713547
47,MOSSE,20.751505969447134
48,Fuse,19.314792892749225
48,CSRT,16.823210400017746
48,KCF,25.15137842613589
48,MIL,19.145522202545514
48,BOOSTING,18.251083277885904
48,MEDIANFLOW,17.184791915258437
48,MOSSE,20.636306424773373
49,Fuse,19.174983702731016
49,CSRT,16.705089044958726
49,KCF,24.95996794869737
49,MIL,18.991577080379606
49,BOOSTING,18.14331832934648
49,MEDIANFLOW,17.11863367934541
49,MOSSE,20.431348462595412
50,Fuse,19.02990422734599
50,CSRT,16.630942104827305
50,KCF,24.78574859336174
50,MIL,18.84612614274444
50,BOOSTING,18.028300192839513
50,MEDIANFLOW,17.011623932982097
50,MOSSE,20.258138040371456
51,Fuse,18.905636115272
51,CSRT,16.606300935766242
51,KCF,24.60300169303925
51,MIL,18.713939683068833
51,BOOSTING,17.93417451082194
51,MEDIANFLOW,16.91758095752893
51,MOSSE,20.097359183580465
52,Fuse,18.808869846581967
52,CSRT,16.629707448157973
52,KCF,24.43049439949535
52,MIL,18.660320125062466
52,BOOSTING,17.862155630650655
52,MEDIANFLOW,16.781603684458236
52,MOSSE,20.081437970010917
53,Fuse,18.80504266492447
53,CSRT,16.797817318528818
53,KCF,24.304396797775166
53,MIL,18.719666821979658
53,BOOSTING,17.88802620418143
53,MEDIANFLOW,16.729952311582544
53,MOSSE,20.18525314293691
54,Fuse,18.816337195494384
54,CSRT,16.96145362552718
54,KCF,24.210441023357145
54,MIL,18.81343813728513
54,BOOSTING,17.92864645299147
54,MEDIANFLOW,16.680348993746847
54,MOSSE,20.284790540518955
55,Fuse,18.725936940129706
55,CSRT,16.96161633133554
55,KCF,24.041630560342615
55,MIL,18.764042360703776
55,BOOSTING,17.85007002787384
55,MEDIANFLOW,16.544132897596455
55,MOSSE,20.232134976672278
56,Fuse,18.691399654724403
56,CSRT,17.036596316021804
56,KCF,23.918722021836675
56,MIL,18.791095315544933
56,BOOSTING,17.816314226898307
56,MEDIANFLOW,16.455257828550778
56,MOSSE,20.27356761548517
57,Fuse,18.657992648062987
57,CSRT,17.1388850077928
57,KCF,23.802347030029015
57,MIL,18.80755534169804
57,BOOSTING,17.74192385478434
57,MEDIANFLOW,16.38108665504215
57,MOSSE,20.289712018486203
58,Fuse,18.642033787353075
58,CSRT,17.26464006604741
58,KCF,23.711900752325523
58,MIL,18.866614761063335
58,BOOSTING,17.697074353631624
58,MEDIANFLOW,16.328730844140708
58,MOSSE,20.33532452971463
59,Fuse,18.628383361598146
59,CSRT,17.389172876630255
59,KCF,23.61814274380326
59,MIL,18.88606187995087
59,BOOSTING,17.66729558628975
59,MEDIANFLOW,16.2894491572353
59,MOSSE,20.387496167994733
60,Fuse,18.687244707395962
60,CSRT,17.586787141692852
60,KCF,23.58069507728449
60,MIL,19.029743759204525
60,BOOSTING,17.717732156991346
60,MEDIANFLOW,16.31702433101293
60,MOSSE,20.57015185993977
61,Fuse,18.878217521106
61,CSRT,17.9245731491895
61,KCF,23.629191896411086
61,MIL,19.25675415653327
61,BOOSTING,17.88178023900666
61,MEDIANFLOW,16.521590812115008
61,MOSSE,20.89258241577618
62,Fuse,18.962368748957196
62,CSRT,18.135294011647257
62,KCF,23.58705590677239
62,MIL,19.378027157271106
62,BOOSTING,17.9279864572879
62,MEDIANFLOW,16.57873775214945
62,MOSSE,21.146128018120248
63,Fuse,19.212219418901086
63,CSRT,18.554396379295124
63,KCF,23.644502532301246
63,MIL,19.61544353309402
63,BOOSTING,18.17149209613784
63,MEDIANFLOW,16.80029761641144
63,MOSSE,21.62897362335994
64,Fuse,19.46989787022323
64,CSRT,18.968394766031206
64,KCF,23.710108198176382
64,MIL,19.816465570134035
64,BOOSTING,18.404430904623943
64,MEDIANFLOW,17.009285389859393
64,MOSSE,22.116127077837948
65,Fuse,19.664612116616226
65,CSRT,19.32379597566407
65,KCF,23.750598078593917
65,MIL,19.95828983989694
65,BOOSTING,18.645821694595995
65,MEDIANFLOW,17.10615940692628
65,MOSSE,22.550280519655438
66,Fuse,19.847929325435
66,CSRT,19.60886184067212
66,KCF,23.756852899773836
66,MIL,20.091952796186316
66,BOOSTING,18.920887928424502
66,MEDIANFLOW,17.14593394503366
66,MOSSE,22.88419907193999
67,Fuse,20.034529017203685
67,CSRT,19.92116816796823
67,KCF,23.758280290310182
67,MIL,20.16840861055609
67,BOOSTING,19.233854956055694
67,MEDIANFLOW,17.192052427405713
67,MOSSE,23.34429014455015
68,Fuse,20.415964199686933
68,CSRT,20.425545244882073
68,KCF,23.860403193988784
68,MIL,20.417738806513675
68,BOOSTING,19.81654995638527
68,MEDIANFLOW,17.418192863295285
68,MOSSE,24.029571154206486
69,Fuse,20.887795479657495
69,CSRT,21.065543972495533
69,KCF,24.045195540303443
69,MIL,20.72472643279727
69,BOOSTING,20.456574213964288
69,MEDIANFLOW,17.72186548106695
69,MOSSE,24.81992287313906
70,Fuse,21.14803623554013
70,CSRT,21.42790072726362
70,KCF,24.09663643175005
70,MIL,20.89241388031739
70,BOOSTING,20.93282347394993
70,MEDIANFLOW,17.843232677431306
70,MOSSE,25.390471762809533
71,Fuse,21.334635376932663
71,CSRT,21.725880624013584
71,KCF,24.062996026633463
71,MIL,20.974852668003283
71,BOOSTING,21.357083134173543
71,MEDIANFLOW,17.830363849344185
71,MOSSE,25.98022752445063
72,Fuse,21.35287347125562
72,CSRT,21.871981200701402
72,KCF,23.91193889917353
72,MIL,20.969972008264513
72,BOOSTING,21.572115435987303
72,MEDIANFLOW,17.71787450353673
72,MOSSE,26.443529907571016
73,Fuse,21.370603704685152
73,CSRT,22.12831132649218
73,KCF,23.76461143710868
73,MIL,21.14525056890132
73,BOOSTING,21.572317095408756
73,MEDIANFLOW,17.64721627974912
73,MOSSE,27.515843102140657
74,Fuse,21.53477807330892
74,CSRT,22.816660579497604
74,KCF,23.694162431563882
74,MIL,21.587650790826377
74,BOOSTING,22.17445978297254
74,MEDIANFLOW,17.789817647752844
74,MOSSE,29.16253304041563
75,Fuse,21.432574814004376
75,CSRT,25.405656228900142
75,KCF,23.540558505202082
75,MIL,21.894784286385843
75,BOOSTING,22.444961924438047
75,MEDIANFLOW,17.813164332296825
75,MOSSE,30.83764787262137
76,Fuse,21.349290568827055
76,CSRT,27.836255905871084
76,KCF,23.43158042128104
76,MIL,22.970053909892695
76,BOOSTING,23.190907309076586
76,MEDIANFLOW,18.239152027072603
76,MOSSE,33.10922498671298
77,Fuse,21.28108586009218
77,CSRT,29.892971474742076
77,KCF,23.397622057566405
77,MIL,24.478143050065853
77,BOOSTING,23.638571261437338
77,MEDIANFLOW,18.925040101863534
77,MOSSE,35.723654448831056
78,Fuse,21.288256702175534
78,CSRT,32.4037034920393
78,KCF,23.369080513589594
78,MIL,26.10979737545548
78,BOOSTING,23.752681394270446
78,MEDIANFLOW,19.85971930074102
78,MOSSE,38.34949209968494
79,Fuse,21.47876858667647
79,CSRT,34.56117764197279
79,KCF,23.448080944930226
79,MIL,28.058198445374217
79,BOOSTING,23.771832070751298
79,MEDIANFLOW,20.966905139078374
79,MOSSE,41.1996662607842
80,Fuse,22.40590751025329
80,CSRT,36.0334207008911
80,KCF,24.23496097239138
80,MIL,31.01453263500679
80,BOOSTING,23.715650924345976
80,MEDIANFLOW,23.364884083153036
80,MOSSE,45.07195892660404
81,Fuse,23.466894169259373
81,CSRT,37.35182106116603
81,KCF,25.13718458341124
81,MIL,34.01040013103596
81,BOOSTING,23.700879884870798
81,MEDIANFLOW,25.767148580041717
81,MOSSE,48.805112686994626
82,Fuse,25.168827535625738
82,CSRT,38.150620958486016
82,KCF,26.571113947020404
82,MIL,37.56119504879971
82,BOOSTING,24.03210703776718
82,MEDIANFLOW,28.857581326230374
82,MOSSE,53.05146398852063
83,Fuse,26.463811768778385
83,CSRT,39.17208675769496
83,KCF,27.516228977511744
83,MIL,40.42409111974124
83,BOOSTING,24.262699178545066
83,MEDIANFLOW,31.187463743254952
83,MOSSE,56.55475644179255
84,Fuse,28.461118989204326
84,CSRT,39.65424092741421
84,KCF,29.023317198012887
84,MIL,43.95746607266406
84,BOOSTING,24.93025565570525
84,MEDIANFLOW,34.37115976187919
84,MOSSE,60.61032721167146
85,Fuse,30.85016301641751
85,CSRT,39.83439556171829
85,KCF,30.751252574224043
85,MIL,47.688426756516385
85,BOOSTING,25.95859852167105
85,MEDIANFLOW,37.75409639856045
85,MOSSE,64.81341735911973
86,Fuse,32.94055949388405
86,CSRT,40.17018394482305
86,KCF,32.240297480159754
86,MIL,50.95185918122113
86,BOOSTING,26.759250199965763
86,MEDIANFLOW,40.69258010927013
86,MOSSE,68.55948000714835
87,Fuse,34.80840415761688
87,CSRT,40.569385008895566
87,KCF,33.46164697353999
87,MIL,53.81037835010843
87,BOOSTING,27.6789631308689
87,MEDIANFLOW,43.20228581915545
87,MOSSE,71.8528325499736
88,Fuse,36.56992686021942
88,CSRT,40.87676739126457
88,KCF,34.585344691295624
88,MIL,56.462575852595606
88,BOOSTING,28.542103731036686
88,MEDIANFLOW,45.47974722233411
88,MOSSE,74.9023334119959
89,Fuse,38.14737503711392
89,CSRT,41.20639109005624
89,KCF,35.56980617196432
89,MIL,58.844333249307496
89,BOOSTING,29.211299183706295
89,MEDIANFLOW,47.49505750922803
89,MOSSE,77.73937941038062
90,Fuse,39.620590717343035
90,CSRT,41.42131425637379
90,KCF,36.497026824564315
90,MIL,60.936645175745646
90,BOOSTING,29.80338501314504
90,MEDIANFLOW,49.393673074180626
90,MOSSE,80.40167020297882
91,Fuse,41.44089557534871
91,CSRT,41.45361472674058
91,KCF,37.71229761370086
91,MIL,63.32147104775894
91,BOOSTING,30.85502566350662
91,MEDIANFLOW,51.58765079246887
91,MOSSE,83.22625003958892
92,Fuse,43.33428452223209
92,CSRT,41.380609453096234
92,KCF,38.98841846232735
92,MIL,65.80886301717196
92,BOOSTING,32.02485593799701
92,MEDIANFLOW,53.720518590637774
92,MOSSE,86.04906077474091
93,Fuse,44.46861192806124
93,CSRT,41.50788184573081
93,KCF,39.673534777003766
93,MIL,67.53139537801754
93,BOOSTING,32.36510466536452
93,MEDIANFLOW,55.11520703500648
93,MOSSE,88.14868966332796
94,Fuse,45.83666654546336
94,CSRT,41.44571592361571
94,KCF,40.551980936752486
94,MIL,69.37942968314091
94,BOOSTING,33.0852169245929
94,MEDIANFLOW,56.78250499549328
94,MOSSE,90.44125746931861
95,Fuse,47.137763523527504
95,CSRT,41.371160446217445
95,KCF,41.37153812304622
95,MIL,71.14341442935296
95,BOOSTING,33.76928461388149
95,MEDIANFLOW,58.42001135974494
95,MOSSE,92.58295829506997
96,Fuse,48.37557106938025
96,CSRT,41.291895313205245
96,KCF,42.10492539202559
96,MIL,72.8504328539667
96,BOOSTING,34.41484335717612
96,MEDIANFLOW,59.86642434658131
96,MOSSE,94.55609800590912
97,Fuse,49.58593859273463
97,CSRT,41.16504857873723
97,KCF,42.824868800208854
97,MIL,74.4645512156966
97,BOOSTING,35.00408139468474
97,MEDIANFLOW,61.28557923543044
97,MOSSE,96.43798895811605
98,Fuse,50.657794278986536
98,CSRT,41.023274990047916
98,KCF,43.45054079006952
98,MIL,75.92879439436543
98,BOOSTING,35.471997776593106
98,MEDIANFLOW,62.5341225533427
98,MOSSE,98.15057490170577
99,Fuse,51.67136537774089
99,CSRT,40.86294164643559
99,KCF,44.030444013205226
99,MIL,77.28013975142643
99,BOOSTING,35.909469503182585
99,MEDIANFLOW,63.69816733422658
99,MOSSE,99.74778193022641
100,Fuse,52.43411707717949
100,CSRT,40.762898098468646
100,KCF,44.371741966577275
100,MIL,78.35707806681103
100,BOOSTING,36.1480728160829
100,MEDIANFLOW,64.57229007214542
100,MOSSE,101.08657205338872
101,Fuse,53.08031280845223
101,CSRT,40.658790622717255
101,KCF,44.63083871837815
101,MIL,79.27242677664677
101,BOOSTING,36.35176722515918
101,MEDIANFLOW,65.32472081024281
101,MOSSE,102.27648992880457
102,Fuse,53.69773367602908
102,CSRT,40.57319886352834
102,KCF,44.86441277873347
102,MIL,80.15252450463441
102,BOOSTING,36.596593825268094
102,MEDIANFLOW,66.01762125212838
102,MOSSE,103.41348806883514
103,Fuse,54.2621840270424
103,CSRT,40.46235192221187
103,KCF,45.072697688546185
103,MIL,80.95060222135473
103,BOOSTING,36.79386445507541
103,MEDIANFLOW,66.64629897201094
103,MOSSE,104.45642264010974
104,Fuse,54.7810359956975
104,CSRT,40.35721449635445
104,KCF,45.22178151963414
104,MIL,81.68417693718142
104,BOOSTING,36.996010080882535
104,MEDIANFLOW,67.20111376102074
104,MOSSE,105.43519788183144
105,Fuse,55.08150050709591
105,CSRT,40.321701633754365
105,KCF,45.228038556830136
105,MIL,82.17474477748794
105,BOOSTING,37.01860827328016
105,MEDIANFLOW,67.52202966288793
105,MOSSE,106.1477699087634
106,Fuse,55.3745108203958
106,CSRT,40.25235814767376
106,KCF,45.24120196391987
106,MIL,82.67473706963156
106,BOOSTING,37.03370528454861
106,MEDIANFLOW,67.82575715267271
106,MOSSE,106.83693575314436
107,Fuse,55.50458773163944
107,CSRT,40.26681843238508
107,KCF,45.136829012828684
107,MIL,82.9938641194726
107,BOOSTING,36.91920608271226
107,MEDIANFLOW,67.95020235437124
107,MOSSE,107.34752321661055
108,Fuse,55.57761743393672
108,CSRT,40.35371133301897
108,KCF,45.02822764004453
108,MIL,83.22595528455966
108,BOOSTING,36.8305069002873
108,MEDIANFLOW,68.00990026939802
108,MOSSE,107.78137913421499
109,Fuse,55.657720202877684
109,CSRT,40.39846981800627
109,KCF,44.89158657760433
109,MIL,83.47607169395638
109,BOOSTING,36.713510022630885
109,MEDIANFLOW,68.07471385666389
109,MOSSE,108.22951202295644
110,Fuse,55.73392387290052
110,CSRT,40.443264676057716
110,KCF,44.7503585973855
110,MIL,83.7355877070714
110,BOOSTING,36.580406314393585
110,MEDIANFLOW,68.13215313831007
110,MOSSE,108.6851805374977
111,Fuse,55.83625614240267
111,CSRT,40.47739669071052
111,KCF,44.62422468314075
111,MIL,83.992240287847
111,BOOSTING,36.541317123810096
111,MEDIANFLOW,68.2060650359798
111,MOSSE,109.16116852748377
112,Fuse,56.038466561044245
112,CSRT,40.42429830937464
112,KCF,44.52442901106158
112,MIL,84.39141842879985
112,BOOSTING,36.50809099315659
112,MEDIANFLOW,68.37933411004624
112,MOSSE,109.73903073773086
113,Fuse,56.21021009832863
113,CSRT,40.39367676762067
113,KCF,44.3956493838138
113,MIL,84.73224080348015
113,BOOSTING,36.46639885722245
113,MEDIANFLOW,68.50065417674134
113,MOSSE,110.2370651202026
114,Fuse,56.6362919444537
114,CSRT,40.23496208415069
114,KCF,44.40201718880329
114,MIL,85.31017575269976
114,BOOSTING,36.62085412059281
114,MEDIANFLOW,68.84365328867172
114,MOSSE,110.96454584588092
115,Fuse,56.91607554261286
115,CSRT,40.1269537068677
115,KCF,44.30264256148875
115,MIL,85.69125614267972
115,BOOSTING,36.74926694084734
115,MEDIANFLOW,69.00120771889914
115,MOSSE,111.4547611953094
116,Fuse,57.15064812577877
116,CSRT,40.03983059639531
116,KCF,44.17805852118057
116,MIL,86.03343615567228
116,BOOSTING,36.797435808100566
116,MEDIANFLOW,69.11836676204966
116,MOSSE,111.87962853911914
117,Fuse,57.3287427540733
117,CSRT,39.962906529744366
117,KCF,44.02676381706234
117,MIL,86.2514062769168
117,BOOSTING,36.91825601404601
117,MEDIANFLOW,69.1754028801883
117,MOSSE,112.22314332750213
118,Fuse,57.45900986900184
118,CSRT,39.89808445097513
118,KCF,43.85988002298059
118,MIL,86.44656386092709
118,BOOSTING,37.0263363004218
118,MEDIANFLOW,69.1754028801883
118,MOSSE,112.50803892846685
119,Fuse,57.53078885837275
119,CSRT,39.82838184008986
119,KCF,43.683711686012515
119,MIL,86.60840990727556
119,BOOSTING,37.080880068664314
119,MEDIANFLOW,69.1754028801883
119,MOSSE,112.75201402487968
120,Fuse,57.557158080303026
120,CSRT,39.79347510782421
120,KCF,43.51469781142729
120,MIL,86.73689674065096
120,BOOSTING,37.10026619939695
120,MEDIANFLOW,69.1754028801883
120,MOSSE,112.9519388760891
121,Fuse,57.59646220920512
121,CSRT,39.74086140955893
121,KCF,43.34204410137166
121,MIL,86.86464881132459
121,BOOSTING,37.18154398508424
121,MEDIANFLOW,69.1754028801883
121,MOSSE,113.15103065242012
122,Fuse,57.70727927480911
122,CSRT,39.60957837678902
122,KCF,43.171900677756604
122,MIL,87.1133734704286
122,BOOSTING,37.30875352287844
122,MEDIANFLOW,69.1754028801883
122,MOSSE,113.44960558825262
123,Fuse,57.788686246223975
123,CSRT,39.49132203572112
123,KCF,43.00356324321164
123,MIL,87.32678708125866
123,BOOSTING,37.47784291654763
123,MEDIANFLOW,69.1754028801883
123,MOSSE,113.70260444714764
124,Fuse,57.819028009816975
124,CSRT,39.38720604460286
124,KCF,42.84334254000264
124,MIL,87.46679369909474
124,BOOSTING,37.56871038510638
124,MEDIANFLOW,69.1754028801883
124,MOSSE,113.88095538763274
125,Fuse,57.837347191574494
125,CSRT,39.261435499231524
125,KCF,42.70050741306634
125,MIL,87.59552608710213
125,BOOSTING,37.67909613717248
125,MEDIANFLOW,69.1754028801883
