Frame,Tracker,Rmse
43,MOSSE,24.747674000217728
44,Fuse,16.548917386544254
44,CSRT,21.74447567135667
44,KCF,22.517647400304597
44,MIL,21.690243582465058
44,BOOSTING,25.55777768116782
44,MEDIANFLOW,47.122422765311285
44,MOSSE,25.422582329647245
45,Fuse,17.0
45,CSRT,23.68360283990299
45,KCF,23.414506837317386
45,MIL,21.685499061935776
45,BOOSTING,27.837650450580337
45,MEDIANFLOW,47.475841809867426
45,MOSSE,26.64160280463621
46,Fuse,17.37875935145385
46,CSRT,25.32932032418372
46,KCF,24.25265942864209
46,MIL,21.545103605267304
46,BOOSTING,29.695977233116732
46,MEDIANFLOW,47.93383120420319
46,MOSSE,27.842764090426115
47,Fuse,17.60681686165901
47,CSRT,27.382704395293025
47,KCF,24.25265942864209
47,MIL,21.69965437512773
47,BOOSTING,30.640047323723245
47,MEDIANFLOW,48.25750961293541
47,MOSSE,29.573153848912167
48,Fuse,18.668428002422502
48,CSRT,29.631753514203822
48,KCF,24.200981385059574
48,MIL,22.371173142128736
48,BOOSTING,32.104103622243606
48,MEDIANFLOW,48.63233663589142
48,MOSSE,31.42247751249503
49,Fuse,19.360268593178144
49,CSRT,32.266391183397005
49,KCF,24.251656791709244
49,MIL,22.983472322519066
49,BOOSTING,34.80919418774299
49,MEDIANFLOW,48.909537486494976
49,MOSSE,33.77566364330173
50,Fuse,20.660656937717135
50,CSRT,35.94821984193267
50,KCF,24.66698197996666
50,MIL,23.282577850670855
50,BOOSTING,37.937513123039366
50,MEDIANFLOW,48.88578525502071
50,MOSSE,36.86763109045958
51,Fuse,22.543974122385105
51,CSRT,39.72767878366997
51,KCF,25.674050376695494
51,MIL,23.89158203861126
51,BOOSTING,41.39583776921763
51,MEDIANFLOW,48.86475934538461
51,MOSSE,40.1694779219464
52,Fuse,24.93690150367069
52,CSRT,43.416369402282726
52,KCF,27.35591624943595
52,MIL,24.715360741930787
52,BOOSTING,45.037091631692974
52,MEDIANFLOW,48.79233861675732
52,MOSSE,43.84935526831391
53,Fuse,27.401000252085957
53,CSRT,46.995074604016075
53,KCF,29.281973332822893
53,MIL,25.62659209146277
53,BOOSTING,48.719909992010756
53,MEDIANFLOW,48.700858153688216
53,MOSSE,47.33303990519378
54,Fuse,30.48695697268826
54,CSRT,51.04133797049389
54,KCF,31.791275299760866
54,MIL,26.973387558177347
54,BOOSTING,52.952294138643836
54,MEDIANFLOW,48.65296610805051
54,MOSSE,51.223599471895206
55,Fuse,33.49840081470841
55,CSRT,55.12712580935088
55,KCF,34.329685007690834
55,MIL,28.259322102879356
55,BOOSTING,56.98402031647619
55,MEDIANFLOW,48.579082666588846
55,MOSSE,55.0218138559608
56,Fuse,36.43523453731942
56,CSRT,58.99925661143329
56,KCF,36.91471831900426
56,MIL,29.781367070055794
56,BOOSTING,60.90991334634822
56,MEDIANFLOW,48.601513791826925
56,MOSSE,58.701972442392865
57,Fuse,36.428721143322214
57,CSRT,58.800803419329405
57,KCF,36.88293476925314
57,MIL,29.742863531181438
57,BOOSTING,60.711159003812526
57,MEDIANFLOW,48.243534245442966
57,MOSSE,58.44046938157206
58,Fuse,36.11985697364554
58,CSRT,58.33669078312057
58,KCF,36.564774833447146
58,MIL,29.561484332357253
58,BOOSTING,60.2034685638514
58,MEDIANFLOW,47.90975712301417
58,MOSSE,57.91014510135834
59,Fuse,35.91053698660975
59,CSRT,58.10450355465859
59,KCF,36.424521447945814
59,MIL,29.323767379607506
59,BOOSTING,59.798968775946854
59,MEDIANFLOW,47.52626392545351
59,MOSSE,57.520044815312474
60,Fuse,36.46332089225834
60,CSRT,58.677780864762724
60,KCF,37.33095230502431
60,MIL,29.486868430473685
60,BOOSTING,59.74810512119837
60,MEDIANFLOW,47.52626392545351
60,MOSSE,57.475212048325666
61,Fuse,36.73905366930576
61,CSRT,59.24225823928661
61,KCF,38.06465595256163
61,MIL,29.435002205515623
61,BOOSTING,59.50128759788692
61,MEDIANFLOW,47.94076205763386
61,MOSSE,57.08952868709187
62,Fuse,37.12826331122877
62,CSRT,60.15878460440641
62,KCF,39.333971199493455
62,MIL,29.462917236137567
62,BOOSTING,59.51790446899951
62,MEDIANFLOW,47.94076205763386
62,MOSSE,56.65748119567791
63,Fuse,37.43327396848959
63,CSRT,60.95272245765565
63,KCF,40.60670833624368
63,MIL,29.89904889791647
63,BOOSTING,59.46887316067121
63,MEDIANFLOW,47.94076205763386
63,MOSSE,56.1928637020261
64,Fuse,37.90392713568994
64,CSRT,62.06745709926604
64,KCF,42.1461371302282
64,MIL,30.71206227576991
64,BOOSTING,59.66638017407226
64,MEDIANFLOW,47.94076205763386
64,MOSSE,55.75855942501153
65,Fuse,37.764421287125735
65,CSRT,62.21529091985686
65,KCF,42.667227560415824
65,MIL,31.20096152364539
65,BOOSTING,59.345802230859114
65,MEDIANFLOW,47.72461989646743
65,MOSSE,55.774695576638216
66,Fuse,37.52770121135793
66,CSRT,61.88747612799004
66,KCF,43.03927029909764
66,MIL,31.682190486610153
66,BOOSTING,58.94178762438589
66,MEDIANFLOW,47.415119407074116
66,MOSSE,56.00380549130743
67,Fuse,37.27363048338282
67,CSRT,61.46830842943761
67,KCF,43.27230681756443
67,MIL,32.102088991949714
67,BOOSTING,58.59431813450054
67,MEDIANFLOW,47.415119407074116
67,MOSSE,56.48907973256652
68,Fuse,37.04032272060243
68,CSRT,61.02470395465777
68,KCF,43.47852749278863
68,MIL,32.564095102659806
68,BOOSTING,58.17128630797704
68,MEDIANFLOW,47.05417343971986
68,MOSSE,57.10030161430362
69,Fuse,37.03801136284568
69,CSRT,60.58877783880444
69,KCF,43.47852749278863
69,MIL,32.977481494412
69,BOOSTING,57.77827075491764
69,MEDIANFLOW,47.05417343971986
69,MOSSE,57.66999328073483
70,Fuse,36.94380963602069
70,CSRT,60.163626651249885
70,KCF,43.1962156152395
70,MIL,33.258695781260315
70,BOOSTING,57.419140941665724
70,MEDIANFLOW,46.815128430882254
70,MOSSE,58.12797552350794
71,Fuse,36.82333951902425
71,CSRT,59.751452794983244
71,KCF,42.94647831894951
71,MIL,33.52383066151931
71,BOOSTING,57.06636000696421
71,MEDIANFLOW,46.57599249530896
71,MOSSE,58.44072365926163
72,Fuse,36.646777503211155
72,CSRT,59.366288113571336
72,KCF,42.66541958271375
72,MIL,33.586119115793565
72,BOOSTING,56.701332399604254
72,MEDIANFLOW,46.30694692304097
72,MOSSE,58.70950493871715
73,Fuse,36.440250985577634
73,CSRT,59.050139025398735
73,KCF,42.38595810459455
73,MIL,33.56297026445921
73,BOOSTING,56.3203913914533
73,MEDIANFLOW,46.05172302997848
73,MOSSE,58.899216013957464
74,Fuse,36.2415967271495
74,CSRT,58.74532605521339
74,KCF,42.104078480089484
74,MIL,33.57439500571827
74,BOOSTING,55.97058751403871
74,MEDIANFLOW,45.831693375294996
74,MOSSE,59.07695791526286
75,Fuse,36.049855828604336
75,CSRT,58.48245350890344
75,KCF,41.82266293691897
75,MIL,33.63112593385698
75,BOOSTING,55.62113381005272
75,MEDIANFLOW,45.64719779643288
75,MOSSE,59.310924072094124
76,Fuse,35.831314752365934
76,CSRT,58.237645699524776
76,KCF,41.55462268709303
76,MIL,33.666238049648264
76,BOOSTING,55.284741090128996
76,MEDIANFLOW,45.64719779643288
76,MOSSE,59.608346140263485
77,Fuse,35.60610722607671
77,CSRT,58.04032638760302
77,KCF,41.30725691309229
77,MIL,33.72703397147191
77,BOOSTING,54.989859204989926
77,MEDIANFLOW,45.33525906273961
77,MOSSE,59.98599373557501
78,Fuse,35.39219680857221
78,CSRT,57.90684356486347
78,KCF,41.061246620456785
78,MIL,34.04985176272125
78,BOOSTING,54.76485984112186
78,MEDIANFLOW,45.08395923476209
78,MOSSE,60.45931497398303
79,Fuse,35.19339426653815
79,CSRT,57.74437202013716
79,KCF,40.82765528287702
79,MIL,34.618275520308636
79,BOOSTING,55.090153385155865
79,MEDIANFLOW,44.92153653254132
79,MOSSE,60.95501220993655
80,Fuse,35.040717056759156
80,CSRT,57.569389156922924
80,KCF,40.63327812445411
80,MIL,35.310789453817826
80,BOOSTING,54.8158533435153
80,MEDIANFLOW,44.86646854834911
80,MOSSE,61.46315969749684
81,Fuse,34.862797279425834
81,CSRT,57.480219291127426
81,KCF,40.392449789533686
81,MIL,35.707483672808735
81,BOOSTING,54.48606892882871
81,MEDIANFLOW,44.816442445976385
81,MOSSE,61.962849650755295
82,Fuse,34.838180135890035
82,CSRT,57.566619343597054
82,KCF,40.17385059469578
82,MIL,36.044149634740535
82,BOOSTING,55.392683610657116
82,MEDIANFLOW,44.87835409935024
82,MOSSE,62.56446026548689
83,Fuse,35.01054262987215
83,CSRT,57.38331846534529
83,KCF,39.98749804626441
83,MIL,36.312302782023245
83,BOOSTING,57.48063856224815
83,MEDIANFLOW,45.00935575258946
83,MOSSE,63.24707351089304
84,Fuse,35.10907373918499
84,CSRT,57.14388444454721
84,KCF,39.82612813126216
84,MIL,36.57224920297774
84,BOOSTING,59.02332539917139
84,MEDIANFLOW,45.167653061863675
84,MOSSE,63.926381709596335
85,Fuse,35.25999775752212
85,CSRT,56.90271175129673
85,KCF,39.66121411104184
85,MIL,36.776509185986875
85,BOOSTING,60.59962007709596
85,MEDIANFLOW,45.32135965552712
85,MOSSE,64.56130807225021
86,Fuse,35.37662713044358
86,CSRT,56.71363840919744
86,KCF,39.48685559405664
86,MIL,36.93641632014011
86,BOOSTING,62.01937035193581
86,MEDIANFLOW,45.443524555767375
86,MOSSE,65.1359452071181
87,Fuse,35.38650230602829
87,CSRT,56.710488848664895
87,KCF,39.301754502525
87,MIL,37.10151920437662
87,BOOSTING,63.13783622865424
87,MEDIANFLOW,45.457810110035
87,MOSSE,65.54797163426076
88,Fuse,35.226075632894194
88,CSRT,56.8151942013299
88,KCF,39.11345125357154
88,MIL,37.321409947233214
88,BOOSTING,62.82256089418332
88,MEDIANFLOW,45.41740570244783
88,MOSSE,65.91396363753009
89,Fuse,35.1242239930096
89,CSRT,56.95397752181629
89,KCF,38.91978931083774
89,MIL,37.58131923649775
89,BOOSTING,62.871297107662734
89,MEDIANFLOW,45.4150238384161
89,MOSSE,66.31975213923468
90,Fuse,35.03279468293535
90,CSRT,57.023997261997195
90,KCF,38.70632732875723
90,MIL,37.7563036000409
90,BOOSTING,63.321697408055655
90,MEDIANFLOW,45.383904582800305
90,MOSSE,66.68159636749593
91,Fuse,35.077089017092675
91,CSRT,57.040508107987534
91,KCF,38.56754536596224
91,MIL,38.17437109757871
91,BOOSTING,64.1103837482496
91,MEDIANFLOW,45.4097744879626
91,MOSSE,67.0237722491925
92,Fuse,34.9995391674731
92,CSRT,57.02357558100869
92,KCF,38.363787870597704
92,MIL,38.26436057642386
92,BOOSTING,64.86130778292886
92,MEDIANFLOW,45.34287673481067
92,MOSSE,67.32747214731239
93,Fuse,34.92667090384556
93,CSRT,56.96294054685626
93,KCF,38.18348151844676
93,MIL,38.39270764090493
93,BOOSTING,65.57341184066551
93,MEDIANFLOW,45.255733287052564
93,MOSSE,67.57546286795365
94,Fuse,34.931511938589054
94,CSRT,56.858642818465995
94,KCF,38.11358237282771
94,MIL,38.71189127794959
94,BOOSTING,66.28550687030032
94,MEDIANFLOW,45.248864848910216
94,MOSSE,67.82868373393849
95,Fuse,34.80720710810718
95,CSRT,56.8828291314699
95,KCF,38.011896234194225
95,MIL,39.03057028364647
95,BOOSTING,66.0104947464164
95,MEDIANFLOW,45.19578620744517
95,MOSSE,68.02948707076301
96,Fuse,34.74383428205005
96,CSRT,57.03462504135753
96,KCF,37.98254446730137
96,MIL,39.45478947315692
96,BOOSTING,65.71094151700724
96,MEDIANFLOW,45.19868746229924
96,MOSSE,68.24406748760472
97,Fuse,34.696350452084694
97,CSRT,57.201576972696
97,KCF,37.95597779006622
97,MIL,39.81116139261164
97,BOOSTING,65.68539737697739
97,MEDIANFLOW,45.186035207548116
97,MOSSE,68.42665066872067
98,Fuse,34.544072274312555
98,CSRT,57.04614470989802
98,KCF,37.904247239100876
98,MIL,40.05791262205713
98,BOOSTING,65.37212824679301
98,MEDIANFLOW,45.062228036398686
98,MOSSE,68.50076524178162
99,Fuse,34.51738692311456
99,CSRT,56.88760849253552
99,KCF,37.9963746928035
99,MIL,40.64037401402699
99,BOOSTING,65.4689239257833
99,MEDIANFLOW,45.053832534945975
99,MOSSE,68.55111464556164
100,Fuse,34.46148661050392
100,CSRT,56.81514231293981
100,KCF,37.96250143433011
100,MIL,41.05984523946856
100,BOOSTING,65.86108994176176
100,MEDIANFLOW,44.968208602814464
100,MOSSE,68.5794967058016
101,Fuse,34.36097307394299
101,CSRT,56.77026285915928
101,KCF,37.854854378269636
101,MIL,41.43397772123649
