Frame,Tracker,IoU
79,MOSSE,0.5148741418764302
79,Fused,0.48472063310450036
80,CSRT,0.4400473361348597
80,KCF,0.5063469062454716
80,MIL,0.44585094705374034
80,BOOSTING,0.49512147997874706
80,MEDIANFLOW,0.507549630488335
80,MOSSE,0.5216635270250688
80,Fused,0.4922958025406946
81,CSRT,0.3868961117215468
81,KCF,0.46445344344805584
81,MIL,0.4541567717009889
81,BOOSTING,0.4541567717009889
81,MEDIANFLOW,0.46445344344805584
81,MOSSE,0.4785028178499273
81,Fused,0.4493938964307234
82,CSRT,0.41751512208044506
82,KCF,0.4628416265618791
82,MIL,0.45258068788909
82,BOOSTING,0.45258068788909
82,MEDIANFLOW,0.46690803125965824
82,MOSSE,0.47684224469071484
82,Fused,0.4529206587487306
83,CSRT,0.3906319063768966
83,KCF,0.4330399005275181
83,MIL,0.4234396493677631
83,BOOSTING,0.4234396493677631
83,MEDIANFLOW,0.44450319526431675
83,MOSSE,0.4461390384051356
83,Fused,0.42650065888126504
84,CSRT,0.38823906162114225
84,KCF,0.43038728245384267
84,MIL,0.4208458383456023
84,BOOSTING,0.4208458383456023
84,MEDIANFLOW,0.4456108946540816
84,MOSSE,0.4434061805894839
84,Fused,0.4238880974179801
85,CSRT,0.3852889167759968
85,KCF,0.42711686237440616
85,MIL,0.41764792164084846
85,BOOSTING,0.41764792164084846
85,MEDIANFLOW,0.44500761915627013
85,MOSSE,0.4400368327126641
85,Fused,0.42066706324307146
86,CSRT,0.35188588007736943
86,KCF,0.42242504835589945
86,MIL,0.41306012250161184
86,BOOSTING,0.41306012250161184
86,MEDIANFLOW,0.4428795938104449
86,MOSSE,0.43520309477756286
86,Fused,0.4123791102514507
87,CSRT,0.361307644716595
87,KCF,0.4157439281691705
87,MIL,0.40652711899360694
87,BOOSTING,0.40652711899360694
87,MEDIANFLOW,0.44063010612814696
87,MOSSE,0.4283198756285991
87,Fused,0.40946586925139206
88,CSRT,0.35972123509436943
88,KCF,0.4139185027244729
88,MIL,0.40474216220484877
88,BOOSTING,0.40474216220484877
88,MEDIANFLOW,0.4376845929084735
88,MOSSE,0.42643923240938164
88,Fused,0.4066927268419806
89,CSRT,0.3779329284481614
89,KCF,0.43487405416168856
89,MIL,0.42523314084694014
89,BOOSTING,0.42523314084694014
89,MEDIANFLOW,0.47565710872162487
89,MOSSE,0.44802867383512546
89,Fused,0.42933177352980223
90,CSRT,0.3864130434782609
90,KCF,0.42836302713305
90,MIL,0.4188664596273292
90,BOOSTING,0.4188664596273292
90,MEDIANFLOW,0.4832951945080092
90,MOSSE,0.44132069303694016
90,Fused,0.42836302713305
91,CSRT,0.40597218446839894
91,KCF,0.4671378343812804
91,MIL,0.42773788934891604
91,BOOSTING,0.4567816511962639
91,MEDIANFLOW,0.5389805130855989
91,MOSSE,0.4812684096307156
91,Fused,0.46526177882151626
92,CSRT,0.3683965773809524
92,KCF,0.42390091226708076
92,MIL,0.4145032673395445
92,BOOSTING,0.4145032673395445
92,MEDIANFLOW,0.5000485248447205
92,MOSSE,0.43672360248447206
92,Fused,0.42490780279503104
93,CSRT,0.33936111916964834
93,KCF,0.42238419882023015
93,MIL,0.41302017857718465
93,BOOSTING,0.41302017857718465
93,MEDIANFLOW,0.5011966927763273
93,MOSSE,0.4351610095735422
93,Fused,0.4186893595074622
94,CSRT,0.355683783819471
94,KCF,0.46139727727674856
94,MIL,0.43026822084079835
94,BOOSTING,0.45116835901566466
